customerid,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,loannumber,loanamount,totaldue,termdays,days_in_advance,due_day,approveddate,good_bad_flag
8a858ee55cb156e6015cbfb990b0329c,1986-09-25 00:00:00.000000,Savings,3.3482039,6.5710913,Standard Chartered,Permanent,missing,1,10000.0,13000.0,30.0,27.0,20.0,2017-07-11 07:45:43,Good
8a858ffd5c8d343d015c93f62b893259,1984-09-15 00:00:00.000000,Savings,3.3288152,6.5306353,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,3.0,11.0,2017-07-08 20:51:34,Good
8a858fd85b685607015b6cede4f3309a,1986-07-31 00:00:00.000000,Savings,4.5458425,8.465638,GT Bank,Permanent,missing,6,15000.0,17875.0,22.5,7.666666666666667,16.666666666666668,2017-07-28 17:23:44,Good
8a858f4958721a8c015874acc2023782,1993-11-23 00:00:00.000000,Savings,3.340139,6.4828792,GT Bank,Permanent,missing,6,10000.0,12250.0,22.5,-2.6666666666666665,18.333333333333332,2017-07-13 17:52:47,Bad
8a858eba5c884d2a015c8c4c58c5088a,1992-02-26 00:00:00.000000,Savings,7.0441028,4.8116446,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,6.0,10.0,2017-07-21 10:46:41,Good
8a858e3e5b1582df015b16f3bded6865,1991-06-04 00:00:00.000000,Savings,7.0736933,6.2252666,First Bank,Permanent,missing,3,10000.0,12000.0,20.0,3.6666666666666665,7.0,2017-07-22 14:09:15,Good
8a858e6c5c88d145015c8d19eb99041d,1979-11-11 00:00:00.000000,Savings,3.35697,6.6891717,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,4.0,10.0,2017-07-10 15:57:41,Good
8a858e315cf48957015cf86e12995947,1986-04-19 00:00:00.000000,Savings,3.870087,7.3797041,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,3.0,31.0,2017-07-28 21:54:16,Good
8a858e3654e2a8240154eed94fe84954,1979-02-18 00:00:00.000000,Savings,3.3331366,6.5841631,Stanbic IBTC,Permanent,missing,9,22222.222222222223,25325.0,23.333333333333332,5.777777777777778,17.77777777777778,2017-07-17 07:51:31,Good
8a858e6f5668e01701568cce2c403088,1965-12-23 00:00:00.000000,Other,3.42667,6.4617908,Zenith Bank,Unemployed,Graduate,11,19090.909090909092,22590.909090909092,27.272727272727273,1.0,17.90909090909091,2017-07-05 12:04:07,Good
8a858f7958b0a4a80158b261fd354f17,1988-07-09 00:00:00.000000,Savings,3.3975725,6.4474224,GT Bank,Permanent,missing,6,10000.0,12733.333333333334,30.0,4.333333333333333,9.333333333333334,2017-07-26 17:54:54,Good
8a858e2e5bb57a37015bc8ff494a1089,1990-03-30 00:00:00.000000,Savings,3.3982718,6.4489034,UBA,Permanent,missing,1,10000.0,11500.0,15.0,1.0,17.0,2017-07-10 11:24:54,Good
8a858e1556321b940156388e506a2ed4,1986-01-12 00:00:00.000000,Other,3.384721,6.5426838,Fidelity Bank,Student,missing,10,19900.0,22468.75,21.0,0.3,14.3,2017-07-19 10:46:39,Good
8a858edf5c69a538015c79f5c58d2e07,1981-08-27 00:00:00.000000,Savings,3.871935,7.3847517,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,-1.0,5.0,2017-07-09 15:26:59,Good
8a858e875c63d395015c74bdfd343206,1996-03-28 00:00:00.000000,Savings,3.1941288,6.5054402,UBA,Student,missing,1,10000.0,11500.0,15.0,4.0,25.0,2017-07-29 08:14:40,Good
8a858f785c87e70a015c8836e89b39f3,1987-04-24 00:00:00.000000,Savings,3.2665549,6.6259536,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,7.0,10.0,2017-07-05 17:23:34,Good
8a858fd85b685607015b783fe1212f10,1985-05-25 00:00:00.000000,Savings,3.5302774,6.6688282,Zenith Bank,Permanent,missing,4,15000.0,18750.0,30.0,8.0,25.5,2017-07-30 10:57:54,Good
8a858ed55c63db54015c641298671ada,1979-03-26 00:00:00.000000,Savings,3.3752683,6.5484583,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,3.0,3.0,2017-07-03 11:06:53,Bad
8a858e5b5bd99460015bda6daf5a2d6f,1986-05-08 00:00:00.000000,Savings,7.4515712,10.4549443,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,-17.0,5.0,2017-07-26 21:55:12,Bad
8a858ef25cd0c652015cd3abedd55ac6,1988-11-13 00:00:00.000000,Savings,3.3920406,6.5519326,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,11.0,8.0,2017-07-29 13:49:08,Bad
8a858ec35a428dcc015a4310c12f3679,1986-06-17 00:00:00.000000,Savings,3.4567564,6.8069289,Zenith Bank,Permanent,missing,8,18750.0,22087.5,26.25,7.625,20.75,2017-07-28 11:24:54,Good
8a858ff9580b881201581f5624ee7a1b,1984-12-21 00:00:00.000000,Savings,3.8545554,7.3741253,Access Bank,Permanent,Graduate,1,10000.0,13000.0,30.0,7.0,17.0,2017-07-10 17:20:50,Bad
8a85896653e196390153e1fc6af61411,1982-03-16 00:00:00.000000,Other,6.6461967,7.8168117,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,-30.0,12.0,2017-07-03 11:07:27,Bad
8a858eba5b681df4015b78ca2565324c,1984-03-16 00:00:00.000000,Savings,4.4820683,8.4191878,UBA,Permanent,missing,1,10000.0,13000.0,30.0,9.0,29.0,2017-07-18 10:07:07,Good
8a858e205c21d53a015c2b38026238b9,1977-04-23 00:00:00.000000,Savings,3.2525482,6.7157505,UBA,Permanent,missing,2,10000.0,13000.0,30.0,1.0,19.5,2017-07-20 13:19:40,Good
8a858e785c8d9167015c97ca7fbe2c0c,1986-09-16 00:00:00.000000,Savings,7.3128983,9.0785941,Zenith Bank,Permanent,missing,2,10000.0,13000.0,30.0,7.5,17.5,2017-07-27 15:57:29,Bad
8a858f1955b1c4df0155d4ad1adb462c,1982-08-08 00:00:00.000000,Savings,5.6153833,6.3106117,GT Bank,Self-Employed,missing,1,10000.0,13000.0,30.0,18.0,7.0,2017-07-24 14:31:01,Good
8a858e3e5965340601596af74f562c45,1981-03-01 00:00:00.000000,Savings,3.083137,6.5011327,GT Bank,Permanent,missing,5,14000.0,16250.0,18.0,4.4,9.8,2017-07-13 12:33:45,Good
8a858e8d56b784480156d65d90d422cb,1977-09-10 00:00:00.000000,Other,5.1896523,7.2357528,FCMB,Permanent,Post-Graduate,7,21428.571428571428,26700.0,42.857142857142854,-4.714285714285714,9.285714285714286,2017-07-17 18:38:03,Bad
8a858e885c87dee5015c884e7dc03958,1992-07-06 00:00:00.000000,Savings,3.9981355,7.4395286,Stanbic IBTC,Permanent,missing,2,10000.0,13000.0,30.0,20.0,26.0,2017-07-13 19:39:10,Good
8a858ea355660956015573132d287253,1988-11-21 00:00:00.000000,Other,3.6038944,6.4827432,First Bank,Self-Employed,missing,11,20909.090909090908,25318.18181818182,36.81818181818182,0.7272727272727273,18.181818181818183,2017-07-22 12:28:25,Good
8a858ec555f96a9a0156020f154c1b12,1983-02-07 00:00:00.000000,Savings,7.4632731,5.8387947,Access Bank,Self-Employed,missing,8,18125.0,22409.375,35.625,2.5,10.0,2017-07-07 12:52:52,Good
8a858f225c20c6c0015c20cbf6be03ba,1974-11-25 00:00:00.000000,Savings,7.446543,8.9994874,UBA,Permanent,missing,2,10000.0,13000.0,30.0,9.5,11.0,2017-07-06 10:07:13,Good
8a858f60560bc43d01561d94abd91c48,1986-01-30 00:00:00.000000,Savings,3.9036073,7.3393735,GT Bank,Permanent,missing,3,10000.0,13000.0,30.0,12.666666666666666,13.666666666666666,2017-07-23 13:52:36,Good
8a858ec6560bc09801561c5452dd7610,1988-05-24 00:00:00.000000,Savings,5.2478726,7.7059891,GT Bank,Self-Employed,missing,8,13750.0,17137.5,30.0,8.875,16.375,2017-07-12 17:43:04,Good
8a858fdc5c113e77015c11865629237c,1978-09-23 00:00:00.000000,Savings,3.190676,6.4575534,First Bank,Permanent,missing,3,10000.0,11500.0,15.0,0.0,25.333333333333332,2017-07-03 11:35:41,Good
8a858ec655f96b32015607c12d57059e,1986-10-15 00:00:00.000000,Other,3.376451,6.502966,GT Bank,Permanent,Graduate,6,16666.666666666668,20316.666666666668,32.5,4.5,21.666666666666668,2017-07-06 21:01:36,Good
8a858f975c4582c4015c4c1136fc47fa,1992-05-10 00:00:00.000000,Savings,3.3815688,6.4995697,GT Bank,Permanent,missing,2,10000.0,13000.0,30.0,13.5,16.0,2017-07-05 14:28:50,Good
8a858edf57f78fed0157fca0738d7cc5,1989-08-02 00:00:00.000000,Savings,3.289814,6.6711956,GT Bank,Permanent,Graduate,9,13333.333333333334,16588.88888888889,28.333333333333332,2.888888888888889,17.22222222222222,2017-07-28 06:59:57,Good
8a858f8f5bfd3cfa015c0fee74363802,1984-07-20 00:00:00.000000,Savings,3.2789541,6.5418514,Access Bank,Permanent,missing,2,10000.0,13000.0,30.0,2.5,16.5,2017-07-15 11:09:07,Bad
8a858f785cea234f015cea462d980b62,1991-05-28 00:00:00.000000,Savings,3.2686193,6.4513889,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,6.0,28.0,2017-07-22 01:21:19,Bad
8a858fcd56b9f22c0156c2f2074c3bed,1984-04-14 00:00:00.000000,Savings,6.7011269,6.231788,Access Bank,Self-Employed,missing,14,27857.14285714286,31321.428571428572,25.714285714285715,3.9285714285714284,18.785714285714285,2017-07-20 14:53:48,Good
8a858fcf5a192144015a1d262059287d,1980-09-15 00:00:00.000000,Savings,7.4228838,9.0637741,EcoBank,Permanent,missing,7,14285.714285714286,17242.85714285714,25.714285714285715,4.285714285714286,20.857142857142858,2017-07-26 10:40:13,Bad
8a858e955631db44015636df81135c1c,1976-03-21 00:00:00.000000,Savings,3.3251987,6.6325165,Access Bank,Permanent,missing,3,10000.0,12000.0,20.0,5.666666666666667,7.0,2017-07-23 21:38:12,Good
8a858f9d5668e3f10156768953330256,1992-08-25 00:00:00.000000,Savings,6.9455721,4.8673231,Fidelity Bank,Permanent,missing,3,13333.333333333334,15833.333333333334,20.0,-0.6666666666666666,19.333333333333332,2017-07-22 13:12:04,Good
8a858e985885ff6d0158aafe80cd6d88,1991-05-27 00:00:00.000000,Savings,4.0109641,7.4216237,Skye Bank,Permanent,missing,1,10000.0,13000.0,30.0,-18.0,2.0,2017-07-11 23:35:31,Good
8a85881053bc33670153c5ffe58162b8,1979-02-10 00:00:00.000000,Savings,3.2130683,6.6053783,Skye Bank,Self-Employed,Secondary,2,10000.0,13000.0,30.0,4.0,20.5,2017-07-05 21:43:48,Good
8a858f44578e3d460157964ab3ba7593,1992-03-07 00:00:00.000000,Other,3.3646622,6.6430011,GT Bank,Student,missing,11,25000.0,28486.363636363636,27.272727272727273,3.727272727272727,11.090909090909092,2017-07-07 14:12:51,Bad
8a858eda552adcc201554bd30a8b7730,1987-01-20 00:00:00.000000,Other,7.3594019,9.1424255,UBA,Permanent,missing,1,10000.0,13000.0,30.0,6.0,31.0,2017-07-26 12:52:03,Good
8a858f085b8a9695015b8aa42fb011ca,1977-07-07 00:00:00.000000,Savings,7.5902453,9.0505258,First Bank,Permanent,missing,3,10000.0,13000.0,30.0,0.0,22.333333333333332,2017-07-24 18:55:24,Good
8a858ed55c63db54015c785fae3160ce,1972-12-12 00:00:00.000000,Savings,7.3221224,9.1634635,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,2.0,21.0,2017-07-22 12:13:08,Bad
8a858fff57f7a7a801580093e8d2237a,1987-04-14 00:00:00.000000,Savings,3.1577306,6.464077,Access Bank,Permanent,Secondary,1,10000.0,11500.0,15.0,-9.0,28.0,2017-07-27 21:48:48,Good
8a858e135cb22031015cb663b7c54fa9,1979-10-24 00:00:00.000000,Savings,3.9918867,6.6207717,Skye Bank,Permanent,missing,1,10000.0,13000.0,30.0,-6.0,18.0,2017-07-25 08:24:34,Good
8a8589c253ace09b0153b2009e002cba,1971-09-17 00:00:00.000000,Savings,3.3376422,6.5963168,GT Bank,Permanent,missing,12,22916.666666666668,26816.666666666668,31.25,4.25,10.083333333333334,2017-07-15 13:41:25,Good
8a8589ec542eaa890154333363443077,1986-02-14 00:00:00.000000,Other,3.8762391,7.3291277,UBA,Permanent,Graduate,9,17222.222222222223,19222.222222222223,18.333333333333332,-0.1111111111111111,17.555555555555557,2017-07-05 06:05:27,Bad
8a858ea35d2d2f62015d2e77719b60be,1977-08-09 00:00:00.000000,Savings,7.7638688,4.6222793,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,1.0,26.0,2017-07-25 20:03:40,Good
8a858edc554f009d01555ef4a344093f,1988-03-30 00:00:00.000000,Other,3.3113522,6.6659628,Diamond Bank,Permanent,missing,6,21666.666666666668,26166.666666666668,35.0,4.333333333333333,16.333333333333332,2017-07-26 21:34:04,Good
8a858f045bc9690c015bcabf87506275,1988-07-16 00:00:00.000000,Savings,7.4390367,9.0298283,GT Bank,Permanent,missing,3,10000.0,12500.0,25.0,0.3333333333333333,27.0,2017-07-28 15:57:24,Bad
8a858f1a5b66e6d6015b670a7f721f33,1982-12-26 00:00:00.000000,Savings,3.093473,6.5027341,Diamond Bank,Permanent,missing,3,10000.0,12500.0,25.0,0.0,7.333333333333333,2017-07-08 10:53:46,Good
8a858f0f5bfd79d2015c008a8cba6830,1981-05-03 00:00:00.000000,Savings,4.5104148,8.4475212,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,3.0,26.0,2017-07-19 16:06:52,Good
8a858f4e5ca72981015ca8ad2f9e5e4e,1991-01-28 00:00:00.000000,Savings,3.2754954,6.5948414,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,2.0,30.0,2017-07-09 12:30:12,Good
8a858e17562dc227015630cfffe743b5,1983-10-10 00:00:00.000000,Savings,3.5306698,6.9827804,Diamond Bank,Self-Employed,Secondary,12,20416.666666666668,24072.916666666668,30.0,2.4166666666666665,19.166666666666668,2017-07-10 12:46:13,Good
8a858e705cb15527015cba67fc8e37fb,1972-06-07 00:00:00.000000,Savings,3.3551682,6.6997748,Zenith Bank,Permanent,missing,1,10000.0,13000.0,30.0,4.0,19.0,2017-07-28 15:30:39,Bad
8a858e8d56b784480156c30ca7157f73,1977-12-01 00:00:00.000000,Other,3.3356327,6.4464999,Sterling Bank,Permanent,missing,5,12000.0,15300.0,30.0,0.2,17.2,2017-07-25 15:09:59,Good
8a858e0f58afbace0158b493ecd36d7f,1982-08-08 00:00:00.000000,Savings,3.3828068,6.6021278,GT Bank,Permanent,missing,7,14285.714285714286,17614.285714285714,27.857142857142858,2.0,18.857142857142858,2017-07-26 16:36:05,Good
8a858ec55b441639015b472039ea4a22,1986-03-24 00:00:00.000000,Savings,3.46012,6.4415816,GT Bank,Permanent,missing,3,10000.0,13000.0,30.0,3.3333333333333335,6.0,2017-07-04 18:59:38,Good
8a858f965c6950da015c7afb7d9f426b,1991-06-06 00:00:00.000000,Savings,3.3058805,6.6100133,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,1.0,6.0,2017-07-16 18:30:56,Bad
8a858e71570f2c6b01571500eaba110b,1990-01-11 00:00:00.000000,Savings,4.5533716,8.4818785,GT Bank,Student,missing,1,10000.0,11500.0,15.0,-3.0,26.0,2017-07-20 12:34:58,Good
8a858e885c63d379015c6908c6fa1856,1985-03-12 00:00:00.000000,Savings,3.3104082,6.5339884,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,16.0,19.0,2017-07-14 13:30:31,Good
8a858f9c56aaf37d0156b75f67c33f9b,1988-03-30 00:00:00.000000,Other,3.5127603,6.4398591,GT Bank,Self-Employed,Graduate,11,20000.0,23118.18181818182,24.545454545454547,-0.18181818181818182,18.0,2017-07-10 20:09:40,Good
8a858e445cd56553015ce90cc9241ba4,1994-04-19 00:00:00.000000,Savings,3.3853502,6.5508067,GT Bank,Student,missing,1,10000.0,11500.0,15.0,7.0,12.0,2017-07-07 19:22:06,Good
8a858fa25cfa127c015cfe948bf927b7,1981-12-16 00:00:00.000000,Savings,3.4896385,6.6828144,Fidelity Bank,Permanent,missing,1,10000.0,11500.0,15.0,-2.0,17.0,2017-07-19 13:41:39,Bad
8a858e055d0d9bd3015d0dcfc6bd1b1f,1990-01-24 00:00:00.000000,Savings,7.5861802,9.0146061,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,19.0,2017-07-19 13:16:57,Good
8a858f2d5853901a015861e6f6315db1,1980-07-01 00:00:00.000000,Savings,3.3833472,6.622821,Skye Bank,Permanent,Graduate,9,20000.0,22622.222222222223,20.0,8.444444444444445,13.444444444444445,2017-07-05 18:41:01,Good
8a858fe55511cbce01551dc42a7b745c,1985-07-11 00:00:00.000000,Other,6.9480508,4.8138282,GT Bank,Permanent,missing,9,24444.444444444445,29777.777777777777,43.333333333333336,8.88888888888889,14.11111111111111,2017-07-29 13:59:04,Good
8a858fd05bfd7d3c015c00f3ab130a8d,1984-04-21 00:00:00.000000,Savings,7.3656675,8.9772529,GT Bank,Permanent,missing,2,10000.0,13000.0,30.0,2.0,11.0,2017-07-10 14:25:22,Good
8a858fc65c7e0e55015c7e2d1b3e10f1,1990-04-11 00:00:00.000000,Savings,7.4139709,9.1152283,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,2.0,10.0,2017-07-17 10:21:27,Good
8a858f6a5d1e09b3015d227616690c90,1985-01-26 00:00:00.000000,Savings,5.6027069,6.3616491,UBA,Permanent,missing,1,10000.0,11500.0,15.0,0.0,24.0,2017-07-24 17:21:43,Good
8a858f1e5cef1d91015cf2f349db517a,1985-04-14 00:00:00.000000,Savings,5.6276817,6.2418317,Skye Bank,Permanent,missing,1,10000.0,13000.0,30.0,8.0,31.0,2017-07-28 17:12:25,Good
8a858fef570f30e501571f8c9b393e0c,1979-02-02 00:00:00.000000,Other,3.3795451,6.5872192,Diamond Bank,Permanent,missing,2,10000.0,13000.0,30.0,2.5,18.5,2017-07-19 13:26:49,Good
8a858f855d417b4d015d41a765711bd1,1966-02-02 00:00:00.000000,Savings,3.321422,6.6812441,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,21.0,14.0,2017-07-29 17:51:36,Good
8a85884e548fad6501549b2ac62a44c6,1988-03-07 00:00:00.000000,Savings,3.3258281,6.4892898,GT Bank,Permanent,missing,4,17500.0,19937.5,18.75,2.75,16.25,2017-07-10 15:44:08,Good
8a858f725d65fce6015d6973ef727ccd,1982-01-23 00:00:00.000000,Savings,3.3842983,6.638095,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,23.0,21.0,2017-07-29 21:22:02,Bad
8a858f3e589c40610158a57d427715a6,1990-05-01 00:00:00.000000,Savings,3.8079132,7.4001318,GT Bank,Permanent,missing,11,19545.454545454544,21968.18181818182,21.818181818181817,0.9090909090909091,17.363636363636363,2017-07-28 17:42:50,Good
8a85881053bc33670153c9dc2e3a4393,1985-11-11 00:00:00.000000,Savings,3.3920415,6.5083978,GT Bank,Permanent,missing,9,21666.666666666668,26433.333333333332,40.0,1.2222222222222223,18.666666666666668,2017-07-26 08:27:20,Good
8a8588fd53c244bc0153c8305ea7338f,1993-12-13 00:00:00.000000,Savings,-2.9799497,56.464013,Zenith Bank,Student,Graduate,3,10000.0,12000.0,20.0,6.0,5.666666666666667,2017-07-06 09:25:08,Bad
8a858f6c5bf84cd0015bf87db8561411,1990-01-31 00:00:00.000000,Savings,3.3501381,6.5983164,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,5.0,31.0,2017-07-28 07:24:54,Good
8a858f735c7cfc3c015c7d63275c4511,1977-10-16 00:00:00.000000,Savings,3.3426733,6.5518686,GT Bank,Permanent,missing,2,10000.0,11500.0,15.0,6.5,15.5,2017-07-29 07:52:06,Good
8a858f475bceed0d015bd029e52a6ff6,1986-06-20 00:00:00.000000,Savings,3.8806443,7.3910921,EcoBank,Permanent,missing,2,10000.0,13000.0,30.0,1.5,25.0,2017-07-27 06:42:52,Good
8a858e705668e16701567177b55b135d,1985-05-28 00:00:00.000000,Savings,3.32765,6.498891666666666,Diamond Bank,Self-Employed,missing,12,26666.666666666668,30825.0,30.0,2.5833333333333335,14.833333333333334,2017-07-12 13:03:29,Good
8a858f0656b7820c0156bb6119ef0adc,1990-02-22 00:00:00.000000,Other,3.4580687,6.4303154,GT Bank,Permanent,missing,10,26000.0,31780.0,46.5,0.8,12.1,2017-07-04 18:49:00,Good
8a858fa25cfa127c015cfa25cc64082f,1986-02-14 00:00:00.000000,Savings,4.6011333,8.4825367,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,3.0,1.0,2017-07-30 18:59:26,Good
8a858f30551130db01552650061e4aa6,1981-02-28 00:00:00.000000,Other,3.9690267,7.3532833,FCMB,Permanent,missing,9,15555.555555555555,19711.11111111111,36.666666666666664,-2.111111111111111,11.666666666666666,2017-07-30 22:12:59,Good
8a858970548359cc0154883481981866,1986-09-07 00:00:00.000000,Other,7.4579127,9.0765736,GT Bank,Permanent,Primary,8,18750.0,23550.0,37.5,3.125,11.125,2017-07-03 23:42:45,Good
8a858e445ca25ee3015ca3a198a83db7,1986-04-24 00:00:00.000000,Savings,5.7977119,5.5001108,First Bank,Permanent,missing,1,10000.0,13000.0,30.0,0.0,19.0,2017-07-20 09:36:26,Good
8a858ec05ab27176015ab2befe283801,1987-05-26 00:00:00.000000,Savings,3.850975,7.444346666666666,GT Bank,Permanent,missing,7,17142.85714285714,19342.85714285714,17.142857142857142,0.5714285714285714,14.714285714285714,2017-07-27 16:56:07,Bad
8a858f0a56ffda56015709bcc2330c44,1992-09-21 00:00:00.000000,Other,4.7354259,7.6253075,EcoBank,Self-Employed,missing,3,10000.0,13000.0,30.0,-2.6666666666666665,12.333333333333334,2017-07-20 11:03:44,Bad
8a858f2c58dc6e680158ee00f462655f,1994-06-16 00:00:00.000000,Savings,6.985655,4.8382233,Diamond Bank,Student,missing,1,10000.0,11500.0,15.0,-14.0,27.0,2017-07-08 18:08:21,Good
8a858f585cf9d48b015d0415fe863a5f,1985-10-03 00:00:00.000000,Savings,3.8918491,7.3269898,First Bank,Permanent,missing,1,10000.0,13000.0,30.0,23.0,1.0,2017-07-12 21:03:14,Good
8a858e65582a517e0158352220c06174,1995-05-05 00:00:00.000000,Other,3.4310048,6.4533193,Zenith Bank,Permanent,Graduate,9,20000.0,23755.555555555555,30.0,2.0,22.666666666666668,2017-07-19 13:29:35,Good
8a858ef25c8393f8015c87a580106a78,1990-11-15 00:00:00.000000,Savings,3.4553566,6.4305724,Diamond Bank,Permanent,missing,2,10000.0,13000.0,30.0,7.5,15.5,2017-07-25 15:22:46,Bad
8a85890754145ace01542184054739e2,1981-06-20 00:00:00.000000,Other,3.3789046,6.5025448,First Bank,Permanent,Graduate,11,24090.909090909092,28397.727272727272,32.72727272727273,-1.6363636363636365,12.727272727272727,2017-07-18 17:58:53,Good
8a858ee55cb156e6015cbc9977ac4911,1983-04-27 00:00:00.000000,Savings,4.6066399,8.4660953,Skye Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,4.0,2017-07-14 08:53:35,Good
8a858f555cacacdf015caf9e0dfd5c87,1979-08-05 00:00:00.000000,Savings,3.3683365,6.6418975,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,-1.0,20.0,2017-07-22 09:03:11,Bad
8a858e395cb1d4d9015cbf845d616275,1983-03-14 00:00:00.000000,Savings,8.733875,5.9654683,Zenith Bank,Permanent,missing,1,10000.0,13000.0,30.0,3.0,19.0,2017-07-16 01:14:32,Good
8a858e0a5668e69c01566f643ad645a9,1972-03-10 00:00:00.000000,Other,3.5150748,6.4287105,GT Bank,Self-Employed,Secondary,9,11111.111111111111,14277.777777777777,30.0,2.4444444444444446,15.777777777777779,2017-07-14 15:11:26,Good
8a858e7855113fb701551a79202d4dff,1984-10-24 00:00:00.000000,Other,3.4271583,6.4358009,Skye Bank,Permanent,Graduate,9,18333.333333333332,21398.61111111111,23.333333333333332,-0.7777777777777778,15.444444444444445,2017-07-01 03:37:49,Good
8a858f0d58a18ebc0158b4c0607f4bfc,1981-10-27 00:00:00.000000,Savings,7.3346092,9.1556516,GT Bank,Permanent,missing,7,12857.142857142857,16085.714285714286,30.0,0.2857142857142857,7.142857142857143,2017-07-05 12:39:01,Good
8a858e455c1bf763015c1e4b3fcd7b98,1979-09-05 00:00:00.000000,Savings,3.2616983,6.5077577,UBA,Permanent,missing,2,10000.0,12250.0,22.5,4.5,6.0,2017-07-04 16:35:14,Good
8a858f9f5bd99987015be244892f09c4,1976-05-11 00:00:00.000000,Savings,6.3584366,4.9403185,GT Bank,Permanent,missing,2,10000.0,13000.0,30.0,0.0,9.5,2017-07-10 07:26:48,Bad
8a858fed5cabd3a0015cac23520a3743,1992-12-02 00:00:00.000000,Savings,5.6554867,5.9319564,Stanbic IBTC,Permanent,missing,1,10000.0,11500.0,15.0,1.0,30.0,2017-07-05 14:48:31,Good
8a858ee25ca1a0f9015ca1a5d5d50289,1981-04-19 00:00:00.000000,Current,3.4052068,6.5816496,First Bank,Permanent,missing,1,10000.0,13000.0,30.0,3.0,14.0,2017-07-11 16:12:42,Good
8a858fa25c120898015c15c3d3804d2a,1971-09-12 00:00:00.000000,Current,4.52556,8.4774533,UBA,Permanent,missing,1,10000.0,13000.0,30.0,7.0,7.0,2017-07-04 02:19:55,Good
8a858e045cd5b1d6015cd6da7b3b4bf2,1985-03-03 00:00:00.000000,Savings,7.4602796,9.0065501,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,6.0,25.0,2017-07-19 20:12:12,Bad
8a858f7e5c213ef4015c2a793b4e005d,1981-02-13 00:00:00.000000,Savings,3.4942816,6.601766,First Bank,Permanent,missing,2,10000.0,13000.0,30.0,0.0,22.0,2017-07-25 07:32:13,Good
8a858eff5b393484015b393efe3a0bc8,1987-09-12 00:00:00.000000,Savings,4.75875,7.6479717,Skye Bank,Permanent,missing,2,10000.0,13000.0,30.0,-3.0,21.5,2017-07-04 16:52:19,Bad
8a858f3d5bfc954e015bfcd515222cca,1984-09-24 00:00:00.000000,Savings,7.5865189,6.4728089,EcoBank,Permanent,missing,2,10000.0,13000.0,30.0,2.5,11.0,2017-07-08 20:45:01,Good
8a858e5f59daa31f0159dae64bfb2983,1978-02-01 00:00:00.000000,Savings,3.3382178,6.5672709,EcoBank,Permanent,missing,5,10000.0,13000.0,30.0,1.2,15.8,2017-07-13 09:00:25,Good
8a858f0f5bfd79d2015c0647c85b2c1d,1982-01-03 00:00:00.000000,Savings,3.3629816,6.6532733,UBA,Permanent,missing,2,10000.0,13000.0,30.0,5.0,8.0,2017-07-05 23:40:19,Good
8a858f305c8dd672015c930f506d4b53,1976-09-27 00:00:00.000000,Savings,3.4896833,6.62533,Keystone Bank,Permanent,missing,1,10000.0,13000.0,30.0,-6.0,12.0,2017-07-19 11:54:34,Bad
8a858ea75cef5535015cf0dbda69796c,1993-12-06 00:00:00.000000,Savings,3.6087702,6.5051235,Diamond Bank,Permanent,missing,1,10000.0,13000.0,30.0,3.0,31.0,2017-07-28 10:56:13,Bad
8a858e71570f2c6b01571b8a24c8492f,1984-04-26 00:00:00.000000,Savings,7.0238027,4.8027958,First Bank,Permanent,missing,6,19166.666666666668,21981.25,22.5,9.666666666666666,10.333333333333334,2017-07-12 20:36:10,Good
8a858e6f5668e0170156746590702b81,1984-02-02 00:00:00.000000,Savings,4.0476314,6.4369765,GT Bank,Self-Employed,Graduate,12,16250.0,18578.125,18.75,-5.166666666666667,18.25,2017-07-15 14:18:25,Bad
8a858ea35a28b88b015a3be970e0681d,1986-01-08 00:00:00.000000,Savings,7.4654217,9.08262,EcoBank,Permanent,missing,5,14000.0,17600.0,30.0,4.6,15.2,2017-07-06 03:15:27,Good
