customerid,bank_account_type,bank_name_clients,employment_status_clients,level_of_education_clients,loannumber,loanamount,totaldue,termdays,days_in_advance,due_day,approveddate,good_bad_flag,birth_year,age,age_category
8a858e6c5c88d145015c894de5001cce,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,2.0,10.0,2017-07-09 16:39:06,Good,1983,40,adults
8a858fda56562f8f015658b4c484401f,Other,GT Bank,Self-Employed,Graduate,13,29230.76923076923,33007.692307692305,26.53846153846154,3.923076923076923,16.846153846153847,2017-07-11 18:23:39,Good,1962,61,adults
8a858ff05b1ac77f015b1ada0c9e123b,Savings,GT Bank,Permanent,missing,3,10000.0,11500.0,15.0,1.3333333333333333,20.333333333333332,2017-07-05 14:42:50,Good,1984,39,adults
8a858f9d5a8a79c5015a8b3826dd595e,Savings,Skye Bank,Permanent,missing,2,10000.0,12250.0,22.5,6.0,11.0,2017-07-13 00:39:35,Good,1984,38,adults
8a858fa4552add9f015548abf546345d,Savings,First Bank,Permanent,missing,6,16666.666666666668,18916.666666666668,17.5,2.6666666666666665,21.166666666666668,2017-07-26 16:54:01,Good,1978,44,adults
8a858fe8586deed301586e21fcbe1254,Savings,GT Bank,Permanent,missing,5,10000.0,13000.0,30.0,-12.0,18.4,2017-07-19 06:09:08,Bad,1980,43,adults
8a858fd05bfd7d3c015c0fdaffed5f55,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,0.0,15.0,2017-07-05 23:08:46,Good,1978,44,adults
8a858f4b55df0f530155e2e659f30f25,Other,GT Bank,Permanent,Graduate,14,30928.571428571428,35106.25,33.214285714285715,1.6428571428571428,23.357142857142858,2017-07-24 08:41:11,Good,1995,28,youth
8a858fa7590af885015911cda397303a,Savings,GT Bank,Permanent,missing,3,10000.0,13000.0,30.0,5.666666666666667,8.333333333333334,2017-07-17 09:58:02,Good,1983,40,adults
8a858f045bb63525015bbe9dae432d73,Savings,GT Bank,Permanent,missing,3,10000.0,12000.0,20.0,0.0,17.0,2017-07-13 11:47:47,Good,1982,41,adults
8a858ed55c63db54015c72c0594c01f4,Savings,Fidelity Bank,Permanent,missing,1,10000.0,13000.0,30.0,1.0,4.0,2017-07-09 13:46:10,Good,1986,37,adults
8a858faa56dffac60156ffa41b542ce7,Other,GT Bank,Permanent,Graduate,6,18333.333333333332,22283.333333333332,30.0,2.6666666666666665,15.0,2017-07-26 14:19:47,Good,1984,39,adults
8a858eaf5ba5cf8b015baa4eba08631e,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,-5.0,26.0,2017-07-11 16:53:45,Good,1989,34,youth
8a858f4b5ccab528015ccad3ab0515ec,Savings,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,3.0,13.0,2017-07-12 07:41:32,Good,1980,43,adults
8a858fb45bb59c21015bc8d6712368ac,Savings,Fidelity Bank,Permanent,missing,3,10000.0,13000.0,30.0,5.333333333333333,20.333333333333332,2017-07-28 09:24:18,Good,1974,49,adults
8a858f075c1a4ca5015c1ac1624628b6,Savings,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,19.0,2017-07-11 13:11:24,Good,1985,37,adults
8a858eac5c451942015c5082353d7892,Savings,GT Bank,Student,missing,1,10000.0,13000.0,30.0,0.0,29.0,2017-07-03 11:03:18,Bad,1995,27,youth
8a858f8e5c5f46fc015c636601b777ea,Savings,GT Bank,Permanent,missing,2,10000.0,11500.0,15.0,4.0,10.0,2017-07-12 19:37:45,Good,1982,41,adults
8a858e69566ae5b801567a5d65132750,Savings,GT Bank,Permanent,missing,7,11428.57142857143,14642.857142857143,30.0,-0.14285714285714285,10.571428571428571,2017-07-18 11:00:10,Good,1980,43,adults
8a8589f853f100fb01540b7bf8102d1f,Savings,First Bank,Self-Employed,Graduate,14,17000.0,20121.428571428572,28.928571428571427,1.7142857142857142,22.071428571428573,2017-07-17 06:42:30,Good,1977,46,adults
8a858fce5c360eb7015c37011f014b1d,Current,Sterling Bank,Permanent,missing,1,10000.0,11500.0,15.0,3.0,3.0,2017-07-05 22:48:01,Good,1975,48,adults
8a858ffe5c44d5b6015c44dcc1b705ef,Savings,EcoBank,Permanent,missing,1,10000.0,11500.0,15.0,1.0,12.0,2017-07-11 15:30:24,Good,1989,34,youth
8a858fe95c88ee44015c8d2bd1ea0c40,Savings,First Bank,Permanent,missing,1,10000.0,11500.0,15.0,4.0,28.0,2017-07-28 20:41:34,Good,1983,40,adults
8a85893d53e284930153e2a00c3303a4,Savings,GT Bank,Self-Employed,Secondary,6,10000.0,13000.0,30.0,-14.666666666666666,10.333333333333334,2017-07-12 22:43:04,Good,1988,35,adults
8a858ee758b4c54a0158d3914a3840b8,Current,GT Bank,Permanent,missing,6,13333.333333333334,16600.0,30.0,-1.0,25.5,2017-07-25 13:17:57,Good,1971,52,adults
8a858f675d368592015d36a43c44153c,Savings,First Bank,Permanent,missing,1,10000.0,11500.0,15.0,4.0,31.0,2017-07-27 18:18:19,Good,1988,34,youth
8a858f6e5cb16eb9015cbb1fb520374d,Savings,First Bank,Permanent,missing,1,10000.0,13000.0,30.0,2.0,18.0,2017-07-17 00:27:09,Good,1984,39,adults
8a858f3c5a13bebf015a13ca0dfb0de8,Savings,UBA,Permanent,missing,6,18333.333333333332,22283.333333333332,30.0,0.3333333333333333,13.666666666666666,2017-07-25 14:57:41,Good,1974,48,adults
8a858e495d1e235c015d2165e0c54533,Savings,UBA,Permanent,missing,1,10000.0,11500.0,15.0,4.0,31.0,2017-07-27 13:47:09,Good,1990,33,youth
8a858f9c57f74b1d0157f753c181047e,Other,EcoBank,Permanent,missing,10,19000.0,22680.0,30.0,2.9,19.1,2017-07-30 20:32:34,Bad,1981,42,adults
8a858f2c59caaf2c0159caf948612ae2,Savings,Access Bank,Permanent,missing,5,14000.0,16110.0,18.0,-1.6,12.6,2017-07-19 10:08:15,Good,1990,33,youth
8a858faf56b7821c0156cd5eb6c31f85,Other,First Bank,Self-Employed,missing,7,11428.57142857143,13571.42857142857,19.285714285714285,-2.857142857142857,16.857142857142858,2017-07-19 05:27:29,Good,1979,43,adults
8a858fdb5d19348a015d195225d8074b,Savings,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,9.0,24.0,2017-07-21 23:26:59,Good,1985,37,adults
8a858e585693982b01569f23b93d4f5f,Savings,UBA,Permanent,missing,2,10000.0,12250.0,22.5,-1.0,2.0,2017-07-06 20:11:26,Good,1990,33,youth
8a858e5d57518f4601576a5b604c4adf,Savings,Zenith Bank,Permanent,missing,1,10000.0,11500.0,15.0,15.0,27.0,2017-07-18 10:35:17,Good,1990,32,youth
8a858fb95b5d059d015b5d19f66e182b,Savings,GT Bank,Permanent,missing,4,10000.0,12625.0,26.25,0.25,25.0,2017-07-25 17:53:59,Good,1980,43,adults
8a858e445cd56553015ce34cef646cf3,Savings,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,1.0,26.0,2017-07-27 18:29:04,Good,1980,43,adults
8a858f7e5c213ef4015c21ca37fb3888,Savings,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,0.0,5.5,2017-07-06 07:44:45,Good,1984,39,adults
8a858e8a5c1c14b8015c208abf11720a,Savings,First Bank,Permanent,missing,2,10000.0,12250.0,22.5,0.0,5.0,2017-07-05 13:39:23,Good,1973,50,adults
8a858e685adba68e015adc08c7934770,Savings,UBA,Permanent,missing,2,10000.0,13000.0,30.0,3.0,10.5,2017-07-10 16:33:28,Good,1986,37,adults
8a858e955aeb055e015aebee294a5a85,Savings,GT Bank,Permanent,missing,4,12500.0,15500.0,26.25,6.5,11.0,2017-07-16 07:41:08,Good,1989,33,youth
8a858e215c7de5f2015c7ea18646502c,Savings,UBA,Permanent,missing,1,10000.0,13000.0,30.0,0.0,7.0,2017-07-15 19:22:10,Bad,1980,43,adults
8a858e495bf8527e015bf8cea92737d4,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,1.0,12.0,2017-07-02 03:33:41,Bad,1984,39,adults
8a858f085a477386015a47dc3a683d93,Savings,Diamond Bank,Permanent,missing,5,12000.0,15150.0,30.0,3.6,17.6,2017-07-20 11:12:07,Good,1983,40,adults
8a858e105bd92644015bdd2f7a981936,Savings,GT Bank,Permanent,missing,2,10000.0,12750.0,30.0,7.0,9.0,2017-07-05 18:25:28,Good,1978,44,adults
8a858eec5ca21dcb015ca2493dee1e2d,Savings,UBA,Permanent,missing,1,10000.0,13000.0,30.0,24.0,17.0,2017-07-06 11:39:24,Good,1991,32,youth
8a858e9d5bfd7037015c0729a259179f,Savings,Keystone Bank,Permanent,missing,3,10000.0,12500.0,25.0,14.0,15.0,2017-07-02 22:30:51,Good,1987,35,adults
8a85890253e2f1180153e631a46d1051,Savings,Standard Chartered,Permanent,missing,4,10000.0,12812.5,30.0,2.75,10.5,2017-07-14 14:26:34,Good,1985,37,adults
8a858e5555780ea00155876191b967d5,Other,Zenith Bank,Permanent,missing,1,10000.0,13000.0,30.0,3.0,31.0,2017-07-30 14:34:22,Good,1989,34,youth
8a858fd3552c75620155525f87523b72,Savings,Diamond Bank,Self-Employed,Graduate,2,10000.0,12250.0,22.5,-1.5,12.5,2017-07-24 14:46:09,Bad,1978,44,adults
8a858f4c5bc9eb48015bcb86cee34584,Savings,FCMB,Permanent,missing,4,10000.0,11312.5,15.0,-0.5,21.25,2017-07-26 18:41:21,Good,1979,43,adults
8a858e5b5bd99460015be783dabb272f,Savings,Zenith Bank,Permanent,missing,2,10000.0,12250.0,22.5,0.5,25.5,2017-07-16 22:29:14,Good,1986,37,adults
8a858f665c2142a0015c23cc8b1308f3,Savings,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,1.0,30.0,2017-07-16 12:43:22,Good,1990,33,youth
8a858f665c2142a0015c3094c3c308dd,Savings,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,1.5,6.0,2017-07-05 09:13:08,Good,1985,37,adults
8a858e655a047d1a015a142bd3e7145f,Savings,Access Bank,Permanent,missing,6,15000.0,18383.333333333332,27.5,1.8333333333333333,18.833333333333332,2017-07-13 15:29:40,Good,1986,37,adults
8a858f01588603fa01588cac8678799a,Savings,GT Bank,Permanent,missing,6,10000.0,11500.0,15.0,-4.166666666666667,13.0,2017-07-27 11:59:01,Bad,1992,31,youth
8a858f8a5acc54f5015acc5609080063,Savings,First Bank,Permanent,missing,2,10000.0,13000.0,30.0,0.5,17.5,2017-07-09 20:36:54,Good,1993,30,youth
8a858f3a58b5b0fe0158b6ca8db55766,Savings,First Bank,Permanent,missing,8,18125.0,21331.25,26.25,4.5,19.5,2017-07-20 11:07:14,Good,1985,38,adults
8a8588fd53e2e6cf0153f0a40aa33209,Other,GT Bank,Unemployed,missing,7,13571.42857142857,16632.14285714286,27.857142857142858,-11.142857142857142,13.857142857142858,2017-07-05 09:13:14,Good,1993,30,youth
8a858f2e5cd09481015cd133e1ed3ab9,Savings,Fidelity Bank,Permanent,missing,1,10000.0,13000.0,30.0,21.0,1.0,2017-07-11 10:55:28,Good,1986,36,adults
8a858f8a558227f2015583bcbdc23caf,Savings,GT Bank,Permanent,missing,4,12500.0,15125.0,22.5,13.25,17.25,2017-07-30 11:56:16,Good,1987,35,adults
8a858e6d5b252065015b2acdc061657c,Savings,First Bank,Permanent,missing,3,10000.0,11500.0,15.0,-5.0,19.333333333333332,2017-07-01 06:57:53,Good,1970,53,adults
8a858899538ddb8e0153a780c56e34bb,Other,GT Bank,Self-Employed,Secondary,21,23333.333333333332,26333.333333333332,22.142857142857142,1.4285714285714286,14.476190476190476,2017-07-04 18:52:48,Good,1978,45,adults
8a858e1c56dfea870156ebe73f462f80,Savings,Zenith Bank,Permanent,missing,11,10000.0,11500.0,15.0,-2.727272727272727,14.090909090909092,2017-07-16 15:23:59,Bad,1983,39,adults
8a858f3455a0d8070155a7d4ff5b3345,Other,First Bank,Permanent,missing,2,10000.0,13000.0,30.0,0.0,19.0,2017-07-19 06:31:25,Good,1974,49,adults
8a858fd3552c75620155484049c35a90,Savings,GT Bank,Permanent,missing,7,21428.571428571428,25178.571428571428,30.0,6.0,17.0,2017-07-05 22:46:40,Good,1987,35,adults
8a8588ae53f1cb7c015401a930c45ad7,Savings,Diamond Bank,Self-Employed,missing,14,16428.571428571428,19678.571428571428,27.857142857142858,-0.8571428571428571,15.857142857142858,2017-07-04 10:45:57,Good,1982,41,adults
8a858f2c59bc3fdd0159c76784c60d73,Savings,Diamond Bank,Permanent,missing,8,15000.0,17231.25,18.75,1.0,13.875,2017-07-25 09:54:38,Good,1984,39,adults
8a858fd55c45ba15015c4b43ba2327ed,Savings,UBA,Permanent,missing,3,10000.0,11500.0,15.0,3.3333333333333335,17.666666666666668,2017-07-11 07:47:59,Good,1988,34,youth
8a858eaf582fd5aa01582ffc7e8b117f,Other,FCMB,Self-Employed,Graduate,4,10000.0,12250.0,22.5,1.25,18.25,2017-07-05 10:31:11,Good,1988,35,adults
8a858fd75bb62bbe015bbdabe1721000,Savings,GT Bank,Permanent,missing,5,16000.0,17950.0,15.0,0.8,20.4,2017-07-13 22:38:04,Good,1984,38,adults
8a858f2656e154de0156f96477c92a1e,Other,Zenith Bank,Permanent,missing,7,17857.14285714286,20553.571428571428,21.428571428571427,4.142857142857143,17.857142857142858,2017-07-05 11:26:24,Good,1985,38,adults
8a76e7d443e6e97c0143ed0a33375981,Savings,First Bank,Permanent,Graduate,1,30000.0,39000.0,60.0,4.0,11.0,2017-07-29 12:48:42,Good,1984,39,adults
8a858fa459e0a1340159e1414e8942cf,Savings,UBA,Permanent,missing,7,14285.714285714286,17300.0,25.714285714285715,3.4285714285714284,17.142857142857142,2017-07-12 23:38:00,Good,1981,42,adults
8a858eb25cf38c4b015cf3d1cb702960,Savings,Sterling Bank,Permanent,missing,1,10000.0,11500.0,15.0,10.0,17.0,2017-07-15 09:28:25,Good,1982,41,adults
8a858fea5b391cd7015b3936e1ca25c8,Savings,GT Bank,Permanent,missing,4,12500.0,15125.0,22.5,1.75,6.75,2017-07-02 18:51:47,Good,1985,38,adults
8a858ee755a0c84a0155a3b5a9ab2308,Savings,Zenith Bank,Permanent,Secondary,9,10000.0,11500.0,15.0,-8.88888888888889,14.555555555555555,2017-07-08 07:49:41,Bad,1976,47,adults
8a858e5d5c7e25b4015c7e443a870e39,Savings,First Bank,Permanent,missing,1,10000.0,13000.0,30.0,0.0,6.0,2017-07-13 14:23:09,Good,1982,41,adults
8a858f265cfa1a64015cfd2e33a75f92,Savings,First Bank,Permanent,missing,1,10000.0,13000.0,30.0,6.0,2.0,2017-07-27 10:06:24,Good,1974,49,adults
8a858e7c5b15cf3b015b16ca44495b40,Savings,Stanbic IBTC,Permanent,missing,5,14000.0,17500.0,30.0,12.0,14.6,2017-07-11 13:10:45,Bad,1980,43,adults
8a858f365668e439015672f9c5c80aa0,Other,EcoBank,Permanent,missing,1,10000.0,13000.0,30.0,2.0,31.0,2017-07-30 11:01:12,Good,1974,48,adults
8a858eba5c884d2a015c936df7c60af3,Savings,First Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,28.0,2017-07-18 16:18:09,Good,1983,40,adults
8a858fdb5d19348a015d1cc7eb0e4d20,Savings,EcoBank,Permanent,missing,1,10000.0,11500.0,15.0,6.0,27.0,2017-07-26 10:18:49,Good,1975,47,adults
8a858ee055ffbe17015602a7bc1c59f7,Other,GT Bank,Permanent,Graduate,11,14545.454545454546,16422.727272727272,19.09090909090909,1.2727272727272727,12.636363636363637,2017-07-03 08:50:36,Good,1987,36,adults
8a858f1b5b256bc9015b2a8b75dc0b45,Savings,GT Bank,Permanent,missing,5,11000.0,12800.0,18.0,1.4,11.4,2017-07-03 23:53:51,Good,1981,42,adults
8a858f15555455250155593c822b45f0,Savings,UBA,Permanent,missing,1,10000.0,13000.0,30.0,12.0,13.0,2017-07-02 10:24:11,Bad,1989,33,youth
8a858e675c3fe0a1015c415368c24fb1,Savings,First Bank,Permanent,missing,2,10000.0,12250.0,30.0,7.5,21.5,2017-07-19 10:56:41,Good,1979,43,adults
8a858ea555d9e6020155e65fe33d4af4,Other,Zenith Bank,Permanent,Post-Graduate,9,20000.0,24083.333333333332,31.666666666666668,3.111111111111111,11.333333333333334,2017-07-17 09:41:12,Good,1989,34,youth
8a858fce5bf8129c015bf8c5b6694438,Savings,UBA,Permanent,missing,2,10000.0,13000.0,30.0,7.0,12.5,2017-07-17 08:38:11,Good,1985,38,adults
8a858e7e5b159af5015b159ee41e0440,Savings,Access Bank,Permanent,missing,4,10000.0,13000.0,30.0,1.25,13.25,2017-07-26 08:50:41,Bad,1978,45,adults
8a858f335cd0c78e015cd3f1dc417e7a,Savings,FCMB,Permanent,missing,1,10000.0,13000.0,30.0,1.0,27.0,2017-07-26 22:43:19,Good,1989,33,youth
8a858e6d58b0cc520158b1844b942e90,Savings,First Bank,Permanent,missing,8,15000.0,17543.75,20.625,-1.75,12.25,2017-07-11 15:04:27,Good,1992,31,youth
8a858e345bd96da8015bda16d32d2f3e,Savings,First Bank,Permanent,missing,2,10000.0,13000.0,30.0,4.0,4.5,2017-07-10 17:35:03,Good,1987,35,adults
8a858e8d56b784480156b9e9f16a0420,Other,GT Bank,Permanent,missing,13,27692.30769230769,31465.384615384617,26.53846153846154,3.1538461538461537,11.23076923076923,2017-07-20 19:37:31,Good,1983,40,adults
8a858f445d568436015d5a7968880d4e,Savings,Wema Bank,Permanent,missing,1,10000.0,11500.0,15.0,12.0,3.0,2017-07-22 11:48:22,Good,1987,36,adults
8a858f915cf8c38b015cf8c63c4800f6,Savings,Diamond Bank,Permanent,missing,1,10000.0,11500.0,15.0,4.0,17.0,2017-07-13 17:20:35,Good,1977,46,adults
8a858fea5cc644ae015cc67ece482b6e,Savings,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,5.0,2017-07-18 22:31:41,Bad,1988,34,youth
8a858e675cc6685e015cc9b6072010b5,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,22.0,21.0,2017-07-22 19:46:18,Bad,1984,38,adults
8a8588f853b1b2d40153b54512b22405,Savings,First Bank,Permanent,missing,1,10000.0,13000.0,30.0,7.0,6.0,2017-07-11 21:53:13,Good,1980,43,adults
8a858e5a5a0477db015a090321902b92,Savings,Access Bank,Permanent,missing,7,10000.0,11332.142857142857,15.0,1.5714285714285714,17.857142857142858,2017-07-23 16:56:10,Good,1969,54,adults
8a858fde56eb02280157096b41371091,Savings,GT Bank,Self-Employed,missing,4,15000.0,18000.0,22.5,2.75,23.5,2017-07-19 09:30:33,Good,1986,37,adults
8a858f97594ab63d015978ba1184389f,Savings,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,11.0,17.0,2017-07-17 16:42:56,Good,1988,34,youth
8a858f6c570f2d660157231c6d3e7037,Savings,GT Bank,Unemployed,Graduate,9,19444.444444444445,23500.0,36.666666666666664,2.6666666666666665,13.666666666666666,2017-07-17 01:17:28,Bad,1980,42,adults
8a858eb35bd420f1015bd7e6ede02345,Savings,Diamond Bank,Permanent,missing,2,10000.0,12250.0,22.5,0.0,2.0,2017-07-10 19:23:41,Good,1988,35,adults
8a858fa057e2a0a50157e2a506a70353,Other,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,4.0,2017-07-13 16:41:23,Good,1977,46,adults
8a858e865b48f46f015b48f927930769,Savings,GT Bank,Permanent,missing,8,18750.0,21281.25,18.75,7.25,19.625,2017-07-30 18:28:19,Good,1985,38,adults
8a858f0e5a6171ba015a66d7eaf72453,Savings,First Bank,Permanent,missing,5,14000.0,16860.0,24.0,-0.8,20.8,2017-07-03 18:42:49,Bad,1980,43,adults
8a858faf55d95d930155f2801baa36e7,Other,GT Bank,Self-Employed,Graduate,9,17222.222222222223,21004.166666666668,31.666666666666668,5.777777777777778,15.555555555555555,2017-07-05 17:51:04,Good,1984,39,adults
8a858e685c217d36015c34a57d886783,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,3.0,13.0,2017-07-10 12:24:27,Good,1969,53,adults
8a858e695d18c7a1015d1c3e840913e6,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,10.0,7.0,2017-07-29 10:08:25,Good,1990,33,youth
8a858f615591c2cc01559c85e34172bd,Other,GT Bank,Self-Employed,missing,6,10833.333333333334,13895.833333333334,30.0,-0.3333333333333333,16.0,2017-07-25 15:59:19,Good,1982,41,adults
8a858e7a56e509290156f40f7c2844ae,Savings,Fidelity Bank,Permanent,missing,4,12500.0,15125.0,22.5,10.25,18.25,2017-07-29 17:31:42,Bad,1990,33,youth
8a858fda5c3b0f1c015c3f6b81446038,Savings,First Bank,Unemployed,missing,3,10000.0,11500.0,15.0,1.3333333333333333,18.0,2017-07-12 10:38:38,Bad,1989,34,youth
8a858fcd5bd42c30015bd4c4a81b4025,Savings,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,1.0,28.0,2017-07-03 11:27:30,Bad,1979,43,adults
8a858ed55c63db54015c688ccdec0996,Savings,Stanbic IBTC,Permanent,missing,1,10000.0,13000.0,30.0,-2.0,3.0,2017-07-05 14:28:52,Bad,1981,42,adults
8a858f2c58dc6e680158e2d0956179ca,Savings,GT Bank,Permanent,missing,3,10000.0,11500.0,15.0,-2.0,15.666666666666666,2017-07-10 17:53:52,Bad,1989,34,youth
8a858e1e54e2aa5a0155059eabfa7cc1,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,7.0,28.0,2017-07-21 19:08:40,Good,1988,34,youth
8a858e645591c24b0155a225e1e83960,Savings,Diamond Bank,Permanent,missing,1,10000.0,13000.0,30.0,7.0,2.0,2017-07-30 13:12:49,Good,1970,53,adults
8a858f0056b7cf8e0156c16478137a36,Other,Zenith Bank,Permanent,missing,7,10000.0,12357.142857142857,23.571428571428573,0.5714285714285714,13.571428571428571,2017-07-18 06:58:45,Bad,1989,33,youth
8a858f5e5566567d0155690345430c02,Other,Keystone Bank,Self-Employed,Graduate,7,14285.714285714286,17828.571428571428,30.0,0.7142857142857143,13.142857142857142,2017-07-21 10:00:59,Good,1986,37,adults
8a858fa25bd92c20015bdce8b15b239b,Savings,First Bank,Permanent,missing,2,10000.0,13000.0,30.0,10.5,13.0,2017-07-03 20:57:58,Good,1984,39,adults
8a85893d53f104eb015409d628cd0e46,Savings,First Bank,Permanent,Post-Graduate,6,10000.0,12750.0,27.5,-11.5,14.833333333333334,2017-07-14 08:36:56,Good,1988,35,adults
8a8589a7545186b1015453b6a01b196e,Other,First Bank,Permanent,missing,2,10000.0,13000.0,30.0,2.0,25.0,2017-07-24 19:47:24,Good,1974,49,adults
8a858fad5ccb633e015ccbeb05ae2d2c,Savings,Access Bank,Student,missing,1,10000.0,11500.0,15.0,4.0,7.0,2017-07-21 14:21:29,Good,1992,31,youth
8a858e185b4923b4015b49f7165a4acd,Savings,Access Bank,Permanent,missing,6,15000.0,17250.0,17.5,7.666666666666667,21.0,2017-07-05 23:19:20,Good,1977,45,adults
8a858ff25c8250c1015c827e15821e4e,Savings,Fidelity Bank,Permanent,missing,2,10000.0,12250.0,22.5,5.0,16.0,2017-07-13 12:36:35,Good,1984,38,adults
8a858e4b5c831f02015c839d82442fc7,Savings,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,2.0,7.0,2017-07-05 08:38:14,Good,1987,35,adults
8a858fd05bfd7d3c015c0be492e56e29,Savings,GT Bank,Permanent,missing,4,15000.0,16500.0,15.0,2.75,17.25,2017-07-04 09:23:51,Good,1986,36,adults
8a858efe5bca0a81015bcb07db2929c0,Savings,GT Bank,Permanent,missing,2,10000.0,13000.0,30.0,2.0,2.0,2017-07-01 21:13:24,Good,1982,40,adults
8a858f57599e93060159a31ec1f63871,Savings,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,18.0,4.0,2017-07-19 17:08:40,Good,1990,33,youth
8a858f365b2547f3015b2fab0f4f345b,Savings,First Bank,Permanent,missing,8,18750.0,21131.25,18.75,4.5,22.25,2017-07-28 16:39:03,Good,1989,33,youth
8a858ec65cc6352b015ccb2155a51d35,Savings,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,1.0,24.0,2017-07-23 19:04:14,Good,1986,37,adults
8a858ff8582fcb8601583657888a1223,Other,UBA,Permanent,missing,8,10000.0,13000.0,30.0,1.0,15.875,2017-07-27 12:26:23,Good,1993,29,youth
8a8589a453bc422d0153c97956cb020d,Other,GT Bank,Permanent,Graduate,8,15000.0,16582.8125,15.0,8.125,16.375,2017-07-19 15:06:35,Good,1976,47,adults
8a858eb45c11f9e4015c159f528b19ff,Current,Stanbic IBTC,Permanent,missing,1,10000.0,11500.0,15.0,7.0,17.0,2017-07-11 13:18:19,Good,1987,36,adults
8a858e475c127bce015c1537254d54f8,Savings,Access Bank,Permanent,missing,3,10000.0,12500.0,25.0,1.6666666666666667,24.0,2017-07-27 19:36:24,Good,1982,41,adults
8a858e1158dc4d830158f7bde4f47ea7,Savings,First Bank,Permanent,missing,9,20000.0,23000.0,23.333333333333332,1.0,21.77777777777778,2017-07-24 23:42:27,Good,1987,35,adults
8a858fb05d37685a015d3b62a3ec64ef,Current,First Bank,Permanent,missing,1,10000.0,11500.0,15.0,13.0,31.0,2017-07-20 07:35:56,Good,1991,31,youth
8a8589a453bc422d0153c7b616f60646,Savings,GT Bank,Permanent,missing,9,20000.0,23377.777777777777,26.666666666666668,5.0,17.444444444444443,2017-07-20 16:51:25,Bad,1986,36,adults
8a858ea45b35639b015b364dc0f72463,Savings,Zenith Bank,Permanent,missing,5,14000.0,17300.0,27.0,7.0,10.0,2017-07-26 02:34:52,Good,1985,38,adults
8a858f335c8d9723015c9de697d52c35,Savings,FCMB,Permanent,missing,1,10000.0,11500.0,15.0,-2.0,4.0,2017-07-21 21:52:44,Bad,1991,32,youth
8a858e785c8d9167015c9b35e2411165,Savings,EcoBank,Permanent,missing,1,10000.0,13000.0,30.0,8.0,12.0,2017-07-05 08:58:30,Good,1988,35,adults
8a858f335c8d9723015c92c676494cd9,Savings,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,2.0,27.0,2017-07-25 09:49:42,Good,1983,40,adults
8a858e9c5770cff9015770f870821891,Other,Zenith Bank,Permanent,missing,5,10000.0,11800.0,18.0,-8.0,15.2,2017-07-30 12:52:05,Good,1994,28,youth
8a858f395b3968f6015b3970a22f0ba7,Savings,GT Bank,Permanent,missing,3,10000.0,13000.0,30.0,0.6666666666666666,9.0,2017-07-11 09:06:56,Good,1988,35,adults
8a858e445ca25ee3015ca6e3d4531f02,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,0.0,17.0,2017-07-17 14:07:54,Bad,1980,43,adults
8a858e64590ae20001592265cda16d7b,Savings,FCMB,Permanent,missing,1,10000.0,11500.0,15.0,3.0,5.0,2017-07-02 14:32:19,Good,1993,30,youth
8a858f935760a618015770289121231f,Other,GT Bank,Unemployed,Graduate,7,10000.0,12785.714285714286,27.857142857142858,-6.285714285714286,13.714285714285714,2017-07-23 15:10:13,Good,1985,38,adults
8a858f99560bbe4501561ba1e2496884,Other,Zenith Bank,Self-Employed,missing,11,23636.363636363636,26913.636363636364,25.90909090909091,-2.0,12.727272727272727,2017-07-06 18:50:10,Good,1982,41,adults
8a858f01589b6f8e01589bf33ffc492f,Savings,First Bank,Permanent,missing,4,10000.0,12625.0,26.25,2.0,17.5,2017-07-23 19:02:02,Good,1979,44,adults
8a858ecb5bf33c30015bf65181e41990,Savings,Zenith Bank,Permanent,missing,2,10000.0,12250.0,22.5,6.0,18.0,2017-07-10 13:29:39,Good,1990,33,youth
8a858f545c887b44015c8c85008b06de,Savings,Zenith Bank,Permanent,missing,1,10000.0,13000.0,30.0,12.0,10.0,2017-07-10 11:48:56,Good,1988,35,adults
